symbol,date,sentiment,n_headlines,dispersion,unknown_share
AXISBANK,2017-01-19,-0.0514218520838767,1,0.0,0.941784918308258
AXISBANK,2017-01-23,0.16418518762414655,3,0.9325195981840633,0.24067315707604087
AXISBANK,2017-01-25,0.2143927738070488,1,0.0,0.7542973756790161
AXISBANK,2017-01-30,0.6402930000331253,1,0.0,0.3549240827560425
AXISBANK,2017-01-31,0.0920738391578197,1,0.0,0.8893634676933289
AXISBANK,2017-02-01,0.0413851402699947,1,0.0,0.9149041771888732
AXISBANK,2017-02-02,0.7845574701204896,1,0.0,0.2059077024459839
AXISBANK,2017-02-06,-0.5608106330037117,1,0.0,0.2870618104934692
AXISBANK,2017-02-07,0.5538346609100699,2,0.30881789186646375,0.34888376295566553
AXISBANK,2017-02-08,-0.6543643609620631,1,0.0,0.3407476842403412
AXISBANK,2017-02-09,0.0543803297914564,2,0.0417999384593454,0.9099129140377045
AXISBANK,2017-02-10,0.9450916413334198,1,0.0,0.0533620379865169
AXISBANK,2017-02-13,-0.1553316661156714,1,0.0,0.8361627459526062
AXISBANK,2017-02-14,-0.1497683124616742,1,0.0,0.8392696976661682
AXISBANK,2017-02-15,-0.1228241263888776,1,0.0,0.8686120510101318
AXISBANK,2017-02-17,-0.0078479974763467,1,0.0,0.9909666776657104
AXISBANK,2017-02-20,0.2469150428660214,2,0.799114947139172,0.4285626485943794
AXISBANK,2017-02-22,-0.2454920373857021,1,0.0,0.7270305752754211
AXISBANK,2017-02-27,0.09038799256086345,2,0.07194340073428471,0.8471419215202332
AXISBANK,2017-02-28,-0.423439112608321,2,0.4797921780096813,0.5590446591377258
AXISBANK,2017-03-01,0.09779381752014155,2,0.061422836117896985,0.3694944828748703
AXISBANK,2017-03-02,0.2542186067439616,1,0.0,0.7368801236152649
AXISBANK,2017-03-03,0.0708965444937348,1,0.0,0.917841613292694
AXISBANK,2017-03-06,-0.41971734724938864,2,0.5103241807211499,0.5406962037086487
AXISBANK,2017-03-07,-0.0231506249401718,1,0.0,0.9736340641975404
AXISBANK,2017-03-10,0.984429230564274,1,0.0,0.0126062361523509
AXISBANK,2017-03-14,-0.1059724241495132,1,0.0,0.7383784651756287
AXISBANK,2017-03-15,0.8242049999535084,1,0.0,0.1635055541992187
AXISBANK,2017-03-20,-0.8075609741499647,1,0.0,0.1892156451940536
AXISBANK,2017-03-21,0.7380830280017108,1,0.0,0.2595133781433105
AXISBANK,2017-03-22,0.8936757724732161,1,0.0,0.04599529504776
AXISBANK,2017-03-29,-0.1712497203843668,2,0.18637820688684897,0.6583003550767899
AXISBANK,2017-03-30,0.8331446988740936,1,0.0,0.1643068343400955
AXISBANK,2017-04-03,0.1808369141072034,1,0.0,0.7718154191970825
AXISBANK,2017-04-05,-0.0300537364479775,3,0.016363403999457,0.945042093594869
AXISBANK,2017-04-07,-0.0108340210281312,1,0.0,0.986009955406189
AXISBANK,2017-04-10,0.8586054784245789,1,0.0,0.1304557919502258
AXISBANK,2017-04-11,0.055065667256712886,2,0.44737296289899015,0.5301409065723419
AXISBANK,2017-04-13,0.0927661648020148,1,0.0,0.8820697665214539
AXISBANK,2017-04-17,-0.09472988886991517,5,0.5910277075300872,0.5123036354780197
AXISBANK,2017-04-18,0.1406285762786865,1,0.0,0.7209890484809875
AXISBANK,2017-04-19,-0.19715198641642923,2,0.12277679704133757,0.7745343744754791
AXISBANK,2017-04-20,0.21792257088236514,3,0.4033187428478563,0.7134247521559397
AXISBANK,2017-04-21,0.33111607997367776,3,0.37010632933770704,0.6326739539702734
AXISBANK,2017-04-24,0.6639783816256871,3,0.16009116413801164,0.3250703811645507
AXISBANK,2017-04-27,-0.018442836085644832,3,0.06861089175650027,0.9359299341837565
AXISBANK,2017-04-28,-0.0916493721306324,1,0.0,0.896639347076416
AXISBANK,2017-05-02,0.03379522915929557,3,0.6958375714302373,0.5202728261550268
AXISBANK,2017-05-03,0.0890740547329187,1,0.0,0.8920146822929382
AXISBANK,2017-05-05,0.3341300840838813,2,0.5626804593095972,0.5922852754592896
AXISBANK,2017-05-09,-0.093168593943119,1,0.0,0.7183716893196106
AXISBANK,2017-05-10,-0.4077312797307968,1,0.0,0.4498997032642364
AXISBANK,2017-05-11,-0.6004997945856303,1,0.0,0.3952206671237945
AXISBANK,2017-05-12,-0.059759467374533415,2,0.4893946003669479,0.5758201777935028
AXISBANK,2017-05-19,0.9575428303796798,1,0.0,0.0372293181717395
AXISBANK,2017-05-22,-0.1272427411749959,1,0.0,0.8626571893692017
AXISBANK,2017-05-25,-0.0125238180626183,1,0.0,0.984862744808197
AXISBANK,2017-05-26,0.7355413853656501,1,0.0,0.259133905172348
AXISBANK,2017-05-29,-0.0261559821665287,1,0.0,0.9383788704872132
AXISBANK,2017-05-30,-0.2331465855240821,1,0.0,0.5667713284492493
AXISBANK,2017-06-01,-0.2287057638168335,1,0.0,0.7218908071517944
AXISBANK,2017-06-05,-0.034072884125635,1,0.0,0.9585669040679932
AXISBANK,2017-06-06,-0.2748669236898422,1,0.0,0.6505715847015381
AXISBANK,2017-06-07,-0.7984282169491053,1,0.0,0.1830570548772812
AXISBANK,2017-06-09,0.7889941285829991,1,0.0,0.2064196169376373
AXISBANK,2017-06-12,-0.7714555244892836,1,0.0,0.2130255103111267
AXISBANK,2017-06-13,-0.1342478194274008,2,0.14802796443515417,0.48985540121793747
AXISBANK,2017-06-14,0.488866614876315,2,0.368001613766219,0.4888956621289253
AXISBANK,2017-06-15,0.9736340640229172,1,0.0,0.0251637082546949
AXISBANK,2017-06-16,0.09846898742641014,3,0.13109697939319281,0.8608711759249369
AXISBANK,2017-06-27,-0.1766875211149454,5,0.2916738833242177,0.6361335158348084
AXISBANK,2017-07-04,-0.05870738584781065,2,0.07897810940495122,0.9349424540996552
AXISBANK,2017-07-07,-0.4241319115972146,1,0.0,0.5727977156639099
AXISBANK,2017-07-10,-0.0327670082915574,1,0.0,0.959511935710907
AXISBANK,2017-07-11,0.374400082975626,1,0.0,0.5373784899711609
AXISBANK,2017-07-12,-0.8334698136895895,1,0.0,0.1552222967147827
AXISBANK,2017-07-14,0.9458881531609222,2,0.002768071407978502,0.052215090021490995
AXISBANK,2017-07-17,-0.03682566678617145,2,0.09835258390716609,0.9147742092609406
AXISBANK,2017-07-18,-0.018735811114311246,2,0.1698416421084118,0.812861293554306
AXISBANK,2017-07-21,0.436098226326673,3,0.4828676034888328,0.5119975345830122
AXISBANK,2017-07-24,0.1929695270955562,1,0.0,0.7839555144309998
AXISBANK,2017-07-26,0.9358603815780951,1,0.0,0.0618037171661853
AXISBANK,2017-07-27,0.8853136295219883,2,0.12154053629655669,0.1020079459995031
AXISBANK,2017-07-28,0.9443065396044404,1,0.0,0.0517430640757083
AXISBANK,2017-07-31,0.8745231807697564,2,0.07067842234523596,0.11984736472368235
AXISBANK,2017-08-01,0.9471212031057803,2,0.06976420095721778,0.051965456106699955
AXISBANK,2017-08-02,0.2440061345696449,1,0.0,0.6008173823356628
AXISBANK,2017-08-04,0.34472899138927454,2,0.3741591007340833,0.5796856731176376
AXISBANK,2017-08-07,0.2971748976657788,3,0.4537903573859552,0.6613542934258779
AXISBANK,2017-08-08,0.06431479239836335,3,0.6403751604274692,0.4422927697499593
AXISBANK,2017-08-09,0.21416855789721015,2,0.7689513518415346,0.32203843444585795
AXISBANK,2017-08-10,-0.0088918297551572,1,0.0,0.982559323310852
AXISBANK,2017-08-11,-0.209220077143982,1,0.0,0.7860793471336365
AXISBANK,2017-08-14,-0.31990391062572593,2,0.44600887685421264,0.6626585721969604
AXISBANK,2017-08-16,0.468597546685487,2,0.52310034522962,0.49434764683246607
AXISBANK,2017-08-17,-0.012963715032674383,5,0.6495102062828643,0.43537626005709174
AXISBANK,2017-08-21,-0.2270171493291855,2,0.3675454962910947,0.6836053133010864
AXISBANK,2017-08-22,0.25383831808964413,3,0.22553149544662107,0.5992510716120402
AXISBANK,2017-08-23,0.5681840454538664,3,0.49371462789655185,0.40951189398765564
AXISBANK,2017-08-24,0.9301294048782438,1,0.0,0.065460167825222
AXISBANK,2017-08-28,0.5187146693933754,2,0.6077319582313389,0.45235615037381643
AXISBANK,2017-08-29,0.8605036973021924,1,0.0,0.1287044882774353
AXISBANK,2017-08-31,0.1564437715569511,2,0.3749133878999952,0.6578824520111084
AXISBANK,2017-09-05,0.3337437631562352,1,0.0,0.654570460319519
AXISBANK,2017-09-08,0.490132457576692,2,0.6090482698355127,0.47231926396489143
AXISBANK,2017-09-11,-0.6602706058183685,1,0.0,0.3377410173416137
AXISBANK,2017-09-12,0.0100355576723814,1,0.0,0.9318962097167968
AXISBANK,2017-09-13,0.866511988453567,1,0.0,0.1235988214612007
AXISBANK,2017-09-14,0.2619009397070234,3,0.7738285072254426,0.31949832538763684
AXISBANK,2017-09-15,0.0721083637326955,1,0.0,0.9083312749862672
AXISBANK,2017-09-19,0.3889749906957149,1,0.0,0.50736403465271
AXISBANK,2017-09-20,0.2877447062637657,2,0.8492099863073249,0.388408076018095
AXISBANK,2017-09-21,0.7876847290899605,2,0.02851284581635166,0.15239585191011423
AXISBANK,2017-09-25,0.10975121642695744,3,0.25306276246148107,0.8344708283742269
AXISBANK,2017-09-27,-0.08630474377423525,2,0.17656589124836453,0.6382414996623993
AXISBANK,2017-10-03,0.5416096122935414,1,0.0,0.4467849433422088
AXISBANK,2017-10-05,-0.0180739604402333,1,0.0,0.9792865514755248
AXISBANK,2017-10-09,-0.0047427229583263,1,0.0,0.9531420469284058
AXISBANK,2017-10-12,0.3020466212183237,1,0.0,0.6593568921089172
AXISBANK,2017-10-13,-0.2504269033670425,1,0.0,0.6964051723480225
AXISBANK,2017-10-17,0.45296231117390573,2,0.7680655188666895,0.4481590894283726
AXISBANK,2017-10-18,-0.8816321917693131,2,0.1601838046302054,0.1087041334249079
AXISBANK,2017-10-19,-0.9958502219669754,1,0.0,0.0038839601911604
AXISBANK,2017-10-23,0.3430711571127177,2,0.5730241822527602,0.565663106739521
AXISBANK,2017-10-25,0.33203508732064313,3,0.5500219685548559,0.4107012264430523
AXISBANK,2017-10-26,-0.4399872967042029,2,0.3992387021370467,0.4699203670024872
AXISBANK,2017-10-30,0.6507298536598682,1,0.0,0.2633037865161896
AXISBANK,2017-10-31,0.011568734218599275,2,1.3923960473198302,0.014286632183939149
AXISBANK,2017-11-01,0.34703343256842345,4,0.35143026203734384,0.601048968732357
AXISBANK,2017-11-07,-0.6525266848038882,1,0.0,0.340369164943695
AXISBANK,2017-11-09,-0.3570408592931926,1,0.0,0.6289843916893005
AXISBANK,2017-11-10,0.9138003155239858,4,0.05581207690268656,0.07148258015513417
AXISBANK,2017-11-13,-0.0024700895883142,1,0.0,0.992833375930786
AXISBANK,2017-11-15,0.0073478501290082,1,0.0,0.9409114122390748
AXISBANK,2017-11-17,0.5406015808694065,1,0.0,0.4514635801315307
AXISBANK,2017-11-20,-0.4078947592061013,2,0.2922370835984384,0.5824142396450043
AXISBANK,2017-11-22,0.6866765804588795,1,0.0,0.2113448232412338
AXISBANK,2017-11-23,-0.7641301742987707,1,0.0,0.233420118689537
AXISBANK,2017-11-24,-0.000348350033164,1,0.0,0.9554101228713988
AXISBANK,2017-11-28,0.13985115487594157,2,0.6266908578102011,0.5246033519506454
AXISBANK,2017-11-29,0.311147240921855,2,0.17977312285734087,0.4926125258207321
AXISBANK,2017-12-04,0.4447568147443235,1,0.0,0.5435384511947632
AXISBANK,2017-12-05,0.17749162192922088,4,0.3659521977866966,0.7277527749538422
AXISBANK,2017-12-06,-0.5000282661058009,2,0.25143913608378465,0.48589348793029785
AXISBANK,2017-12-07,0.3494240026921034,1,0.0,0.5941255688667297
AXISBANK,2017-12-11,-0.0198906380683183,1,0.0,0.9626527428627014
AXISBANK,2017-12-12,0.4343563020229339,1,0.0,0.4296748042106628
AXISBANK,2017-12-13,0.31033941321463016,3,0.6928026184485644,0.32104248801867163
AXISBANK,2017-12-14,-0.4522998803295195,1,0.0,0.541061282157898
AXISBANK,2017-12-19,-0.0309814820066094,1,0.0,0.9512216448783876
AXISBANK,2017-12-22,-0.0211368491873145,1,0.0,0.9594536423683168
AXISBANK,2017-12-26,0.9482487084460444,1,0.0,0.0502939596772193
AXISBANK,2017-12-28,0.04491509939543903,2,1.0978006816351504,0.2085078358650207
AXISBANK,2017-12-29,0.7370131440839032,4,0.4464240120895353,0.25290938932448626
AXISBANK,2018-01-01,0.21042936551384625,4,0.6887910932147262,0.4300171434879303
AXISBANK,2018-01-04,0.9532788037322462,1,0.0,0.0413509383797645
AXISBANK,2018-01-05,-0.10210932977497575,2,0.16026543295064927,0.7206669747829437
AXISBANK,2018-01-08,-0.0252720117568969,1,0.0,0.952548623085022
AXISBANK,2018-01-10,0.3748488258570432,1,0.0,0.5685393214225769
AXISBANK,2018-01-12,0.0083421561866998,1,0.0,0.9368196129798888
AXISBANK,2018-01-16,0.1321700315456837,2,0.03735092470379729,0.847081869840622
AXISBANK,2018-01-17,0.438734773080796,1,0.0,0.5518641471862793
AXISBANK,2018-01-18,-0.2029835972934961,1,0.0,0.7777393460273743
AXISBANK,2018-01-19,0.5496946366038173,2,0.18443798906335956,0.43796394765377045
AXISBANK,2018-01-22,0.35026551596820354,2,0.49274139533786754,0.48407186567783356
AXISBANK,2018-01-23,0.8330325467977673,1,0.0,0.1642967760562896
AXISBANK,2018-01-24,0.29444702155888086,2,0.41978663882671535,0.6109830290079117
AXISBANK,2018-01-25,0.616187026083935,2,0.36311555867662737,0.2656268328428268
AXISBANK,2018-01-29,0.0211799666285514,1,0.0,0.96386981010437
AXISBANK,2018-01-30,0.0827510114759206,1,0.0,0.8990612030029297
AXISBANK,2018-02-01,-0.2880266956053674,1,0.0,0.6974169015884399
AXISBANK,2018-02-07,0.09179153293371205,2,0.15239295219202292,0.7787030041217804
AXISBANK,2018-02-14,-0.22248812268953772,5,0.3633783255943238,0.5913499861955642
AXISBANK,2018-02-19,-0.066179628483951,1,0.0,0.9217807054519652
AXISBANK,2018-02-22,0.7822942673228681,1,0.0,0.2143289148807525
AXISBANK,2018-02-26,0.028022982645779872,3,0.2761457126831359,0.7758510907491049
AXISBANK,2018-02-27,-0.0031205851119011,1,0.0,0.9920376539230348
AXISBANK,2018-03-05,-0.39867093000793824,4,0.342473352572153,0.564684521406889
AXISBANK,2018-03-06,0.10011757304891938,2,1.2101212410169122,0.12922907061874864
AXISBANK,2018-03-07,0.3885771008208394,2,0.421159758126509,0.555309072136879
AXISBANK,2018-03-08,0.3097579348832369,1,0.0,0.683708667755127
AXISBANK,2018-03-09,0.2083794008940458,2,0.17019358936690202,0.7703683078289032
AXISBANK,2018-03-12,0.18438988702837375,2,0.26076667899996897,0.7774514257907867
AXISBANK,2018-03-13,0.4963891059160232,1,0.0,0.3237863481044769
AXISBANK,2018-03-14,0.08150436923218268,3,0.7555075359775884,0.3835264941056569
AXISBANK,2018-03-15,-0.7090204103151336,1,0.0,0.2872280180454254
AXISBANK,2018-03-16,-0.5560413096100092,1,0.0,0.4120080769062042
